COUNTYGEOID,C01,C02,C03,C04,label
06037,-0.07462629206926068,0.7298322161783767,-0.5810029164302691,-0.00356667811883293,3
06039,-0.18691160789061392,-0.08672165687037689,-0.015724190860216057,-0.031273731777675805,0
06041,-0.18691160789061392,-0.08672165687037689,-0.015724190860216057,-0.031273731777675805,0
06043,-0.18691160789061392,-0.08672165687037689,-0.015724190860216054,-0.031273731777675805,0
06045,-0.18691160789061398,-0.08672165687037693,-0.015724190860216064,-0.031273731777675826,0
06047,-0.18691160789061398,-0.08672165687037693,-0.015724190860216064,-0.031273731777675826,0
06049,-0.18691160789061398,-0.08672165687037693,-0.015724190860216064,-0.031273731777675826,0
06051,-0.18691160789061398,-0.08672165687037693,-0.015724190860216064,-0.03127373177767582,0
06053,-0.18691160789061398,-0.08672165687037693,-0.015724190860216057,-0.031273731777675826,0
06055,-0.18691160789061398,-0.08672165687037693,-0.015724190860216057,-0.031273731777675826,0
06057,-0.18691160789061398,-0.08672165687037693,-0.015724190860216057,-0.031273731777675826,0
06059,0.6865916972931311,0.3635035523691481,-0.14834402393088944,0.006827228708391893,5
06061,-0.18691160789061406,-0.08672165687037693,-0.01572419086021606,-0.03127373177767584,0
06063,-0.18691160789061406,-0.08672165687037693,-0.01572419086021606,-0.03127373177767584,0
06065,-0.24285364326164186,0.5395775671457658,0.7611748419919003,-0.003455135900801035,2
06067,0.24452273551801945,0.65620452905516,-0.5259437658077316,0.002942253261663421,5
06069,-0.18691160789061406,-0.08672165687037693,-0.015724190860216054,-0.03127373177767584,0
06071,-0.2113726895833737,0.7215483594439677,-0.6033280812189239,-0.0079052779928001,3
06073,0.6875258922435904,0.33028457224408075,-0.2601809049843035,0.006123695257575476,5
06075,-0.18691160789061406,-0.08672165687037693,-0.015724190860216054,-0.03127373177767584,0
06077,-0.1088054866868043,0.7222679122229351,-0.5974658222108161,-0.004969335448816685,3
06079,-0.2416728547316745,0.4989057549980115,0.7924113008570132,-0.00461787997239321,2
06081,0.4853471081743591,0.5319515759912169,-0.42010917966530303,0.0063498556535565775,5
06083,-0.18691160789061406,-0.08672165687037695,-0.015724190860216057,-0.03127373177767585,0
06085,-0.20037194829089167,0.7216515701269257,-0.603526672809452,-0.007595774830281569,3
06087,-0.18691160789061406,-0.08672165687037696,-0.01572419086021606,-0.03127373177767585,0
06089,-0.18691160789061406,-0.08672165687037696,-0.01572419086021606,-0.03127373177767585,0
06091,-0.18691160789061406,-0.08672165687037696,-0.01572419086021606,-0.03127373177767585,0
06093,-0.18691160789061406,-0.08672165687037696,-0.015724190860216057,-0.03127373177767585,0
06095,-0.21360967246588292,0.7449901341201959,-0.5694818092698933,-0.006826428908676763,3
06097,-0.18691160789061406,-0.08672165687037696,-0.01572419086021606,-0.03127373177767584,0
06099,-0.2431861106497139,0.8964296406273148,0.15304699586498868,0.0041139437538635784,3
06101,-0.18691160789061406,-0.08672165687037693,-0.015724190860216054,-0.03127373177767584,0
06103,-0.18691160789061406,-0.08672165687037693,-0.015724190860216054,-0.03127373177767584,0
06105,-0.18691160789061406,-0.08672165687037693,-0.015724190860216054,-0.03127373177767584,0
06107,-0.18691160789061406,-0.08672165687037693,-0.015724190860216054,-0.03127373177767584,0
06109,-0.18691160789061406,-0.08672165687037695,-0.015724190860216057,-0.03127373177767584,0
06111,-0.2117116434825296,0.7205820146966845,-0.6039534570376298,0.005472013460216244,3
06113,-0.21133476525333925,0.7211427157899785,-0.6038880196032306,-0.007923691649035839,3
06115,-0.18691160789061406,-0.08672165687037695,-0.015724190860216057,-0.03127373177767584,0
08001,-0.22633312507514985,0.6726625216765988,-0.464069134881377,0.4379724509775909,3
08003,-0.18691160789061406,-0.08672165687037696,-0.015724190860216054,-0.03127373177767585,0
08005,0.8108259069833148,-0.035989855154924984,0.013968025600654887,-0.0012563456376977961,1
08007,-0.18691160789061406,-0.08672165687037696,-0.015724190860216054,-0.03127373177767585,0
08009,-0.18691160789061406,-0.08672165687037696,-0.015724190860216054,-0.03127373177767585,0
08011,-0.18691160789061406,-0.08672165687037696,-0.015724190860216054,-0.03127373177767585,0
08013,-0.17693438911779386,0.7224104579111642,-0.6025163535811786,-0.006903084770236932,3
08014,-0.18691160789061406,-0.08672165687037696,-0.015724190860216054,-0.03127373177767585,0
08015,-0.18691160789061406,-0.08672165687037695,-0.015724190860216054,-0.03127373177767585,0
08017,-0.18691160789061406,-0.08672165687037695,-0.015724190860216054,-0.03127373177767585,0
08019,-0.18691160789061406,-0.08672165687037695,-0.015724190860216054,-0.03127373177767585,0
08021,-0.18691160789061406,-0.08672165687037695,-0.015724190860216054,-0.03127373177767585,0
08023,-0.18691160789061406,-0.08672165687037695,-0.015724190860216057,-0.03127373177767585,0
08025,-0.18691160789061406,-0.08672165687037695,-0.015724190860216057,-0.03127373177767585,0
08027,-0.18691160789061406,-0.08672165687037695,-0.015724190860216057,-0.03127373177767585,0
08029,-0.18691160789061406,-0.08672165687037695,-0.015724190860216057,-0.03127373177767585,0
08031,-0.21713158003870164,-0.10183093816426617,0.004763425810851055,0.9675816354934488,4
08033,-0.18691160789061406,-0.08672165687037695,-0.015724190860216057,-0.03127373177767585,0
08035,-0.18691160789061406,-0.08672165687037695,-0.015724190860216057,-0.03127373177767584,0
08037,-0.18691160789061406,-0.08672165687037695,-0.01572419086021606,-0.03127373177767584,0
08039,-0.18691160789061406,-0.08672165687037695,-0.015724190860216057,-0.03127373177767584,0
08041,0.7931457369976362,0.09396151527681583,-0.0820204626783309,0.015874451213474382,1
08043,-0.18691160789061406,-0.08672165687037696,-0.015724190860216057,-0.03127373177767586,0
08045,-0.18691160789061406,-0.08672165687037696,-0.015724190860216054,-0.03127373177767585,0
08047,-0.18691160789061406,-0.08672165687037696,-0.015724190860216054,-0.03127373177767585,0
08049,-0.18691160789061406,-0.08672165687037696,-0.015724190860216054,-0.03127373177767585,0
08051,-0.18691160789061406,-0.08672165687037696,-0.015724190860216054,-0.03127373177767585,0
08053,-0.18691160789061406,-0.08672165687037696,-0.015724190860216057,-0.03127373177767585,0
08055,-0.18691160789061406,-0.08672165687037696,-0.015724190860216057,-0.03127373177767585,0
08057,-0.18691160789061406,-0.08672165687037696,-0.015724190860216057,-0.03127373177767585,0
08059,-0.18691160789061406,-0.08672165687037696,-0.015724190860216057,-0.03127373177767586,0
08061,-0.18691160789061406,-0.08672165687037696,-0.015724190860216054,-0.03127373177767585,0
08063,-0.18691160789061412,-0.08672165687037696,-0.01572419086021606,-0.03127373177767585,0
08065,-0.2151643917823301,-0.12309106773115708,-0.0245472462513978,0.9672717700735474,4
08067,-0.18691160789061412,-0.08672165687037699,-0.015724190860216057,-0.03127373177767585,0
08069,-0.18691160789061412,-0.08672165687037699,-0.015724190860216057,-0.03127373177767585,0
08071,-0.18691160789061412,-0.08672165687037699,-0.015724190860216057,-0.03127373177767585,0
08073,-0.18691160789061412,-0.08672165687037699,-0.015724190860216057,-0.03127373177767585,0
08075,-0.18691160789061412,-0.08672165687037699,-0.015724190860216057,-0.03127373177767585,0
08077,-0.21134457694620692,0.7212476351639535,-0.6037432089649677,-0.00791891584551635,3
08079,-0.18691160789061406,-0.08672165687037696,-0.015724190860216057,-0.03127373177767585,0
08081,-0.18691160789061406,-0.08672165687037696,-0.015724190860216057,-0.03127373177767585,0
08083,-0.18691160789061406,-0.08672165687037696,-0.015724190860216057,-0.03127373177767585,0
08085,-0.18691160789061406,-0.08672165687037696,-0.015724190860216057,-0.03127373177767585,0
08087,-0.18691160789061406,-0.08672165687037696,-0.015724190860216054,-0.03127373177767585,0
08089,-0.2416728547316745,0.4989057549980117,0.7924113008570132,-0.004617879972393215,2
08091,-0.18691160789061406,-0.08672165687037696,-0.015724190860216054,-0.03127373177767585,0
08093,-0.18691160789061406,-0.08672165687037696,-0.015724190860216054,-0.03127373177767585,0
08095,-0.18691160789061412,-0.08672165687037699,-0.015724190860216054,-0.03127373177767585,0
08097,-0.18691160789061412,-0.08672165687037696,-0.01572419086021606,-0.03127373177767585,0
08099,0.8108279520016672,-0.03601171750804342,0.013937856657771313,-0.00125734072147577,1
08101,-0.2151643917823301,-0.1230910677311571,-0.02454724625139776,0.9672717700735476,4
08103,-0.18691160789061412,-0.08672165687037697,-0.015724190860216064,-0.03127373177767585,0
08105,-0.18691160789061412,-0.08672165687037697,-0.015724190860216064,-0.03127373177767585,0
08107,-0.18691160789061412,-0.08672165687037697,-0.01572419086021606,-0.03127373177767585,0
08109,-0.18691160789061412,-0.08672165687037696,-0.01572419086021606,-0.03127373177767585,0
08111,-0.18691160789061412,-0.08672165687037696,-0.01572419086021606,-0.03127373177767585,0
08113,-0.18691160789061412,-0.08672165687037696,-0.01572419086021606,-0.03127373177767585,0
08115,-0.18691160789061412,-0.08672165687037696,-0.01572419086021606,-0.03127373177767585,0
08117,-0.18691160789061412,-0.08672165687037696,-0.01572419086021606,-0.03127373177767585,0
08119,-0.18691160789061412,-0.08672165687037696,-0.01572419086021606,-0.03127373177767585,0
08121,-0.18691160789061412,-0.08672165687037701,-0.015724190860216064,-0.03127373177767587,0
08123,0.8105089757485691,-0.03419241156072452,0.012780814525018424,-0.0014581043692779784,1
